0,    0.0
1,   46.9
2,   39.1
3,   38.7
4,    0.0
5,    0.0
6,   34.1
7,   31.7
8,   29.8
9,   38.9
10,   42.2
11,   53.4
12,   45.8
13,    0.0
14,    0.0
15,   40.2
16,    0.0
17,    0.0
18,    0.0
19,   30.4
20,   35.9
21,    0.0
22,   32.9
23,    0.0
24,    0.0
25,   33.2
26,   30.0
27,    0.0
28,    0.0
29,    0.0
30,   32.1
31,   37.9
32,    0.0
33,    0.0
34,    0.0
35,    0.0
36,    0.0
37,    0.0
38,    0.0
39,    0.0
