0,    0.0
1,   80.6
2,   74.6
3,   78.8
4,    0.0
5,   81.3
6,   68.5
7,   35.0
8,   82.4
9,   91.2
10,   91.8
11,   89.6
12,   74.3
13,    0.0
14,   77.3
15,   89.6
16,    0.0
17,   46.6
18,    0.0
19,   48.7
20,   72.2
21,   62.2
22,   20.3
23,    0.0
24,    0.0
25,   10.0
26,   26.0
27,    0.0
28,    0.0
29,    0.0
30,   49.9
31,   74.0
32,    0.0
33,    0.0
34,    0.0
35,    0.0
36,    0.0
37,    0.0
38,   29.0
39,    0.0
