0,    0.0
1,   86.8
2,   90.5
3,   95.7
4,    0.0
5,   93.2
6,  109.4
7,   94.4
8,  100.9
9,   96.6
10,   84.5
11,   87.7
12,  109.5
13,    0.0
14,   94.7
15,   98.1
16,    0.0
17,   76.8
18,    0.0
19,  102.5
20,  112.0
21,   85.4
22,   68.6
23,    0.0
24,    0.0
25,   82.4
26,   83.3
27,    0.0
28,    0.0
29,    0.0
30,   91.7
31,   94.6
32,    0.0
33,    0.0
34,    0.0
35,    1.2
36,    0.0
37,    0.0
38,  117.9
39,    0.0
