0,    0.0
1,   91.5
2,   82.5
3,   83.4
4,    0.0
5,    0.0
6,   78.7
7,   64.6
8,   74.6
9,   81.4
10,   89.7
11,   92.4
12,   85.8
13,    0.0
14,    0.0
15,   76.8
16,   76.8
17,   71.5
18,    0.0
19,   65.7
20,    0.0
21,   55.9
22,   24.1
23,   80.1
24,    0.0
25,   23.6
26,   46.6
27,    0.0
28,    0.0
29,   98.7
30,   61.3
31,   88.0
32,   69.8
33,    0.0
34,    0.0
35,    0.0
36,    0.0
37,   79.0
38,    0.0
39,    0.0
