0,    0.0
1,   84.9
2,   65.7
3,  107.5
4,    0.0
5,    0.0
6,   18.8
7,   99.7
8,   80.9
9,  102.3
10,  102.4
11,   71.7
12,   85.3
13,    0.0
14,   86.1
15,   95.3
16,    0.0
17,   63.4
18,    0.0
19,   65.7
20,    0.0
21,    0.0
22,   71.7
23,    0.0
24,    0.0
25,  100.1
26,   79.1
27,    0.0
28,    0.0
29,    0.0
30,   89.8
31,   94.6
32,    0.0
33,    0.0
34,    0.0
35,    0.0
36,    0.0
37,    0.0
38,   64.5
39,    0.0
