0,    0.0
1,   74.6
2,   74.7
3,   88.5
4,    0.0
5,    0.0
6,   83.2
7,   63.8
8,   65.4
9,   72.6
10,   81.4
11,   52.2
12,   82.7
13,    0.0
14,   83.0
15,   74.9
16,    0.0
17,   58.7
18,    0.0
19,   76.5
20,    0.0
21,    0.0
22,   47.0
23,    0.0
24,    0.0
25,   61.7
26,   57.3
27,    0.0
28,    0.0
29,    0.0
30,   73.4
31,   82.3
32,    0.0
33,    0.0
34,    0.0
35,    0.0
36,    0.0
37,    0.0
38,   20.4
39,    0.0
